Source_File,Greek_Word
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,παῖς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Αγαθός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Τρισάγιον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ἐχθρός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ἄνθρωπος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Νέα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Ῥώμη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ὃς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Τρισάγιον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Τριάς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Παράκλητος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,περὶ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,τοῦ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,λόγου
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,τῆς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ζωῆς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,περὶ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,τοῦ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,λόγου
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,τῆς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ζωῆς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,του
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεοϋ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,τοῦ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεοῦ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Ἐν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ἀρχῇ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ἦν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,καὶ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ἦν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,πρὸς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,τὸν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεόν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,καὶ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεὸς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ἦν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ΙΣ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ΚΣ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ΘΣ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ΟΣ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεοϋ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεου
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεου
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θυ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Αγαθός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεóς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θεóς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεοτόκος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Μητερ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεοϋ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεοτόκος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Ανθρωποτόκος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Παράκλητος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Εἰκών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεοϋ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Εἰκών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεοϋ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,παράκλησις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Μεσίτης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Εἰκών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεοϋ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Παράκλητος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Φινεες
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Σανδαλφών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,συνάδελφος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,μετά
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,θρόνος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Σωτήρ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ἄγγελος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Oύσία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Σωτήρ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,κάθαρσις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,λύσις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,σκάνδαλον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Μεσσίας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Χρῑστός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Ἰησοῦς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Χρῑστός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,σκάνδαλον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,μωρίαν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,σκάνδαλον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Mεσίτης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Mεσίτου
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Mεσίτης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ἐφάπαξ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Kοσμοκράτωρ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,σκάνδαλον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,παιδαγωγός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,παῖς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,παιδός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Ὀνόματος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,σταυρόι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Γνῶσις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Σωτήρ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Áνάστασις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,τοῦ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Ἰησοῦ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ὁμοούσιος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ὁμοούσιος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,μόνος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Θεός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ἀληθινός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,Ύπόστασις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ούσιος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ὁμοούσιος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ὁμοιούσιος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,διθεΐα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,κτίσμα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 2/2. Vol Two_First Teaching_12_April_2025.docx,ὁμοούσιος
